,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
77,"Eklavya Scholarship, Maharashtra 2024-25","Graduate students from Law, Commerce, Science & Arts",India,31-May-2025,"A one-time financial grant of ₹5,000","{'Original website': 'https://mahadbtmahait.gov.in', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/16.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AB0BE07C3EC756406'}","Eklavya Scholarship, Maharashtra 2024-25 is an opportunity offered by the Directorate of Higher Education, Government of Maharashtra to provide financial assistance to graduates in Law, Arts, Commerce, and Science streams who have been admitted to postgraduate degree courses. Selected scholars will receive a one-time merit-based financial assistance of ₹5,000.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number: (
022)-22025301",https://mahadbt.maharashtra.gov.in/PDF/16.pdf,monetary
78,"State Government Open Merit Scholarship, Maharashtra 2024-25",Class 12 passed students,India,31-May-2025,₹100 per month,"{'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AC3C0DE50B5557546', 'Original website': 'https://mahadbtmahait.gov.in/', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/17.pdf'}","State Government Open Merit Scholarship, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education (DHE), Government of Maharashtra to financially help Class 12 passed students of Maharashtra. Selected candidates will receive ₹100 per month.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/PDF/17.pdf,monetary
79,"Scholarship to Meritorious Students Possessing Mathematics/Physics, Maharashtra 2024-25",Students pursuing Graduation degree in Science,India,31-May-2025,₹100 per month,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Media Link': 'https://www.buddy4study.com/scholarship/scholarship-to-meritorious-students-possessing-mathematics-physics-maharashtra', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A4BBDC0D4DC8452FB'}","Scholarship to Meritorious Students Possessing Mathematics/Physics, Maharashtra 2024-25, is an initiative of the Directorate of Higher Education (DHE), Government of Maharashtra, to provide financial assistance to meritorious students pursuing a graduation degree in Science with Mathematics or Physics as their main subjects. Selected candidates will receive a scholarship of ₹100 per month.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/Home/Index,monetary
80,"Government Vidyaniketan Scholarship, Maharashtra 2024-25",Class 10 passed students from Government Vidhyaniketan,India,31-May-2025,₹100 per month,"{'Others': 'https://mahadbt.maharashtra.gov.in/PDF/19.pdf', 'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AEC62CC61F6C26609'}","Government Vidyaniketan Scholarship, Maharashtra 2024-25, is offered by the Directorate of Higher Education (DHE) to provide financial aid to students who completed Class 10 from Government Vidyaniketan schools and are now pursuing post-matric studies. Selected students receive a monthly scholarship of ₹100.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/Home/Index,monetary
81,"State Government Daxshina Adhichatra Scholarship, Maharashtra 2024-25",Students pursuing postgraduate courses in designated institutions,India,31-May-2025,₹250 per month,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A0D2D93F9CF99BD37', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/20.pdf'}","State Government Daxshina Adhichatra Scholarship, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education (DHE), Government of Maharashtra to provide financial assistance to postgraduate students studying in government institutions, colleges, and non-agricultural universities. A total of 76 students will receive ₹250 per month. This includes 54 students from 10 government institutes and colleges and 22 students from 6 non-agricultural universities.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/PDF/20.pdf,monetary
82,"Government Research Adhichatra, Maharashtra 2024-25",Postgraduate degree holders,India,31-May-2025,"A monthly scholarship of up to ₹750, with an additional ₹1,000 annually for other expenses","{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AA7F7B18C7EA3C817', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/21.pdf'}","Government Research Adhichatra, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education (DHE), Government of Maharashtra, aimed at providing financial assistance to students who have completed their postgraduate studies and wish to pursue a Ph.D. in government institutions. Selected students will receive a monthly scholarship of ₹750 and an additional annual allowance of ₹1,000 for other expenses.Source:Aaple Sarkar DBT Portal",director.dhepune@nic.in,Null,"Directorate of Higher Education
412, E, Bahirat Patil Chowk
Model Colony, Shivaji Nagar
Pune - 411016
Email ID:
director.dhepune@nic.in
| Phone Number:
(020) 26122119",https://mahadbt.maharashtra.gov.in/PDF/21.pdf,monetary
83,"Education Concession to Children of Freedom Fighters, Maharashtra 2024-25","Wards, wives, or widows of freedom fighters pursuing UG and PG courses",India,31-May-2025,A monthly scholarship of up to ₹600 and an annual book allowance of up to ₹400,"{'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/22.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A9A3C313414F8286F', 'Original website': 'https://mahadbt.maharashtra.gov.in/'}","Education Concession for Children of Freedom Fighters, Maharashtra 2024-25, is an initiative of the Directorate of Higher Education, Government of Maharashtra. It provides financial assistance to wards, wives, or widows of freedom fighters pursuing graduation or postgraduation courses. Selected students will receive a monthly scholarship of up to ₹60 and an annual book allowance of up to ₹400.Source:Aaple Sarkar DBT Portal",director.dhepune@nic.in,Null,"Directorate of Higher Education
412, E, Bahirat Patil Chowk
Model Colony, Shivaji Nagar
Pune - 411016
Email ID:
director.dhepune@nic.in
| Phone Number:
(020) 26122119",https://mahadbt.maharashtra.gov.in/PDF/22.pdf,mixed
84,"Jawaharlal Nehru University Scholarship, Maharashtra 2024-25",Undergraduate or Postgraduate students studying at Jawaharlal Nehru University,India,31-May-2025,"₹8,000 per month with an additional allowance of ₹10,000 per annum","{'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51ABF4E10E281A07733', 'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index'}","awaharlal Nehru University Scholarship, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education, Government of Maharashtra. It provides financial assistance to Undergraduate (UG) and Postgraduate (PG) students enrolled at Jawaharlal Nehru University. Selected students will receive a monthly scholarship of ₹8,000 and an annual additional allowance of ₹10,000.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/Home/Index,monetary
85,"Assistance to Meritorious Students Scholarship - Senior Level, Maharashtra 2024-25",Students studying in Class 11 and above,India,31-May-2025,"Scholarship up to ₹72,000 per annum","{'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A581B0F1DB8A46333', 'Original website': 'https://mahadbt.maharashtra.gov.in/'}","Assistance to Meritorious Students Scholarship - Senior Level, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education (DHE), Government of Maharashtra. It provides financial assistance to students who have passed Class 12 and wish to pursue higher education. Selected students will receive a scholarship ranging from ₹2,800 to ₹72,000, depending on the course.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number: (
022)-22025301",https://mahadbt.maharashtra.gov.in/,monetary
86,"Vocational Training Fee Reimbursement Scholarship for SEBC and EWS Students, Maharashtra 2024-25",Socially and Economically Backward Classes (SEBC) and Open category students,India,31-May-2025,Up to 100% Course Fee Reimbursement,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A6B32D7E54C4EFF76', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/80.pdf'}","Vocational Training Fee Reimbursement Scholarship for Socially and Economically Backward Category (SEBC) and Economically Weaker Section (EWS) Students, Maharashtra 2024-25 is an initiative of the Skill Development, Employment and Entrepreneurship Department, Government of Maharashtra. This scholarship offers financial assistance to eligible SEBC and EWS students, covering up to 100% of their course fees.Source:Aaple Sarkar DBT Portal",helpdesk@sded.in,022-22625651,"Skill Development, Employment And Entrepreneurship Department, Government of Maharashtra 2nd Floor Mantralaya, Madam Cama Road, Hutatma Rajguru Chowk, Mumbai - 400032
Email ID:
helpdesk@sded.in
|
Helpline Number:
022-22625651/53",https://mahadbt.maharashtra.gov.in/PDF/80.pdf,monetary
87,"DTE Rajarshi Chhatrapati Shahu Maharaj Shikshan Shulkh Shishyavrutti Yojna (EBC) Students, Maharashtra 2024-25","Students enrolled in diploma, degree, postgraduate and professional courses",India,31-May-2025,Up to 100% tuition and exam fees,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/24.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AA54D7A32E4C3B30A'}","DTE Rajarshi Chhatrapati Shahu Maharaj Shikshan Shulk Shishyavrutti Yojana (EBC) for Maharashtra Students, 2024-25 is an initiative of the Maharashtra State Department of Technical Education aimed at providing financial assistance to EBC students admitted to diploma, degree, or postgraduate professional courses through the Centralized Admission Process (CAP). The scheme seeks to alleviate the financial burden on students pursuing higher education. Selected students will receive up to 100% of their tuition and exam fees.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate Of Technical Education, Government of Maharashtra
3, Mahapalika Marg, Post Box No.1967,
Opp. Metro Cinema, Mumbai – 400 001
Phone Number:
(022) 22641150, 22641151, 22620601, 22690602",https://mahadbt.maharashtra.gov.in/PDF/24.pdf,mixed
88,"DTE Dr. Punjabrao Deshmukh Vasatigruh Nirvah Bhatta Yojna, Maharashtra 2024-25",Children of registered laborers and marginal farmers,India,31-May-2025,"Up to ₹30,000 for 10 months","{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A1DB822FC15D61FEA', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/25.pdf'}","DTE Dr. Punjabrao Deshmukh Vasatigruh Nirvah Bhatta Yojna, Maharashtra 2024-25 is an initiative of the Department of Technical Education, Government of Maharashtra. It provides financial aid to students who are wards of registered laborers or marginal farmers and have secured admission to technical and professional courses in government, government-funded, or non-affiliated colleges/polytechnics. Selected students will receive financial assistance of up to ₹30,000 for ten months.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate Of Technical Education, Government of Maharashtra
3, Mahapalika Marg, Post Box No.1967,
Opp. Metro Cinema, Mumbai - 400001
Phone Number:
(022) 22641150, 22641151, 22620601, 22690602",https://mahadbt.maharashtra.gov.in/PDF/25.pdf,monetary
89,GRT Endowment Scholarship 2025-26,Class 12 passed students,,31-May-2025,Financial assistance,"{'Others': 'https://grtendowment.com/', 'Apply online link': 'https://grtendowment.com/GRTCSR/Jsp/Applicationform/GRTScholarshipForm.jsp'}","GRT Endowment Scholarship 2025-26 is an opportunity offered by the GRT Jewellers Private Limited to Class 12 passed students residing in Tamil Nadu, Pondicherry, Andhra Pradesh, Telangana and Karnataka. It aims to support meritorious students belonging to the Economically Weaker Sections. The selected candidates will receive financial assistance as an award.Source:grtendowment.com",grtendowment@grtjewels.com,+91 9150110384,"GRT Jewellers India Private Limited
136, Usman Road, T.Nagar,
Chennai - 600 017
Email ID:
grtendowment@grtjewels.com |
Phone Number:
+91 9150110384",https://grtendowment.com/GRTCSR/Jsp/Applicationform/GRTScholarshipForm.jsp,other
90,Swinburne International Scholarship 2025,Undergraduate and postgraduate applicants,Australia,31-May-2025,20% waiver on tuition fees,"{'Original website': 'https://www.swinburne.edu.au/', 'Media Link': 'https://www.buddy4study.com/scholarship/swinburne-international-scholarship', 'Apply online link': 'https://www.swinburne.edu.au/courses/find-a-course/', 'Latest scholarship link': 'https://www.swinburne.edu.au/courses/scholarships/international-scholarships/'}",Swinburne International Scholarship 2025 is an opportunity provided by the Swinburne University of Technology for students planning to pursue an undergraduate/postgraduate course at the Hawthorn campus. Selected candidates will receive a 20% waiver on their tuition fees.Source:Swinburne University of Technology,Null,+61 3 9214 8444,"Swinburne University of Technology
Phone Number: +61 3 9214 8444",https://www.swinburne.edu.au/courses/scholarships/international-scholarships/,tuition_waiver
91,Swinburne International Pathway Scholarship 2025,Swinburne International Pathway Scholarship 2025,Australia,31-May-2025,"Up to AUD 3,000 off tuition fees","{'Original website': 'https://www.swinburne.edu.au', 'Latest scholarship link': 'https://www.swinburne.edu.au/courses/scholarships/international-scholarships/', 'Apply online link': 'https://www.swinburne.edu.au/courses/find-a-course/', 'Media Link': 'https://www.buddy4study.com/scholarship/swinburne-international-pathway-scholarship'}","Swinburne International Pathway Scholarship 2025 is an opportunity provided by the Swinburne University of Technology for international students commencing a pathway intake in Foundation Year, UniLink diploma or Postgraduate Qualifying Program at the Hawthorn campus. Selected candidates will receive up to AUD 3,000 off their tuition fees.Source:Swinburne University of Technology",Null,+61 3 9214 8444,"Swinburne University of Technology
Phone Number:
+61 3 9214 8444",https://www.swinburne.edu.au/courses/scholarships/international-scholarships/,monetary
92,George Swinburne International Excellence Scholarship 2025,First-time international students,Australia,31-May-2025,A 30% discount on tuition fees,"{'Apply online link': 'https://www.swinburne.edu.au/courses/find-a-course/', 'Latest scholarship link': 'https://www.swinburne.edu.au/courses/scholarships/international-scholarships/', 'Media Link': 'https://www.buddy4study.com/scholarship/george-swinburne-international-excellence-scholarship', 'Original website': 'https://www.swinburne.edu.au'}",George Swinburne International Excellence Scholarship 2025 is an opportunity provided by the Swinburne University of Technology for international students commencing an undergraduate or postgraduate course at the Hawthorn campus. Selected candidates will receive a 30% discount on their tuition fees.Source:Swinburne University of Technology,Null,+61 3 9214 8444,"Swinburne University of Technology
Phone Number:
+61 3 9214 8444",https://www.swinburne.edu.au/courses/scholarships/international-scholarships/,tuition_waiver
93,Swinburne Postgraduate International Scholarship 2025,First-time international students,Australia,31-May-2025,A 30% discount on tuition fees,"{'Latest scholarship link': 'https://www.swinburne.edu.au/courses/scholarships/international-scholarships/', 'Original website': 'https://www.swinburne.edu.au', 'Apply online link': 'https://www.swinburne.edu.au/courses/find-a-course/', 'Media Link': 'https://www.buddy4study.com/scholarship/swinburne-postgraduate-international-scholarship'}",Swinburne Postgraduate International Scholarship 2025 is an opportunity provided by the Swinburne University of Technology for international students commencing an undergraduate or postgraduate course at the Hawthorn campus. Selected candidates will receive a 30% discount on their tuition fees.Source:Swinburne University of Technology,Null,+61 3 9214 8444,"Swinburne University of Technology
Phone Number:
+61 3 9214 8444",https://www.swinburne.edu.au/courses/scholarships/international-scholarships/,tuition_waiver
94,Singapore International Graduate Award (SINGA) 2025,Graduate applicants,Singapore,01-Jun-2025,"Up to USD 3,200 (approximately ₹ 2,77,224) and other benefits","{'Apply online link': 'https://www.a-star.edu.sg/Scholarships/for-graduate-studies/singapore-international-graduate-award-singa', 'Original website': 'https://www.a-star.edu.sg/', 'Others': 'https://www.a-star.edu.sg/Scholarships/aga-faqs/faqs-scholarships-singa'}","Singapore International Graduate Award (SINGA) 2025 is an initiative of the Agency for Science, Technology and Research (A-STAR) for graduate applicants. The selected students will receive a monthly stipend of up to USD 3,200 (approximately ₹ 2,77,224) along with other benefits.The *Agency for Science, Technology and Research (A-STAR) is Singapore's leading government agency dedicated to fostering world-class scientific research and talent for a vibrant knowledge-based economy.Source:Agency for Science, Technology and Research (A-STAR)",singa_enquiries@hq.a-star.edu.sg,Null,"Agency for Science, Technology And Research (A-STAR)
1 Fusionopolis Way,
#20-10 Connexis North Tower,
Singapore 138632
Email ID:
singa_enquiries@hq.a-star.edu.sg
|
Phone Number:
(65) 6826 6111",https://www.a-star.edu.sg/,mixed
95,Newcastle University India Leadership and Innovation Scholarship 2025,Master’s applicants from India,United Kingdom,05-Jun-2025,Full tuition fees,"{'Apply online link': 'https://applyto.newcastle.ac.uk/', 'Latest scholarship link': 'https://UWtrdklPcmdUUFlabUVtWHM0c0s4ZGF4Z3h6RktwY25RYmN5SjRrdmR4WmpHYzlJRko1eWtxNTB2ZWtxUFoyc1BQUVUzbEFJakh3WU5JSjhjOCUyRks1VmlNTFdCOUpzcEhQdSUyQjNhYUY0d0xVWTR0eHhJemlJeEY4V3cyaWZ3ZyUzRCUzRA', 'Media Link': 'https://www.buddy4study.com/scholarship/newcastle-university-india-leadership-and-innovation-scholarship', 'Original website': 'https://www.ncl.ac.uk'}",Newcastle University India Leadership and Innovation Scholarship 2025 is an opportunity provided by Newcastle University for Indian students. It aims to aid high-calibre students from India to pursue postgraduate studies. Selected candidates will receive full tuition fees.Source:Newcastle University,Null,191 208 6000,"Newcastle University
Newcastle upon Tyne
NE1 7RU
Phone Number:
+44 (0)191 208 6000",https://UWtrdklPcmdUUFlabUVtWHM0c0s4ZGF4Z3h6RktwY25RYmN5SjRrdmR4WmpHYzlJRko1eWtxNTB2ZWtxUFoyc1BQUVUzbEFJakh3WU5JSjhjOCUyRks1VmlNTFdCOUpzcEhQdSUyQjNhYUY0d0xVWTR0eHhJemlJeEY4V3cyaWZ3ZyUzRCUzRA,tuition_waiver
96,University of Queensland Medical Endowment Scholarship 2025,M.D. degree applicants,Australia,06-Jun-2025,"$5,000 (approx. ₹4,26,840)","{'Latest scholarship link': 'https://scholarships.uq.edu.au/scholarship/faculty-medicine-medical-endowment-scholarship', 'Media Link': 'https://www.buddy4study.com/scholarship/university-of-queensland-faculty-of-medicine-medical-endowment-scholarship', 'Apply online link': 'https://scholarships.uq.edu.au/scholarship/faculty-medicine-medical-endowment-scholarship', 'Original website': 'https://www.uq.edu.au/'}","University of Queensland Medical Endowment Scholarship 2025 is an opportunity offered by the University of Queensland, Australia, to M.D. degree applicants. The primary goal of this scholarship is to provide financial assistance to students facing economic hardship while pursuing the Doctor of Medicine (MD) program at the university. The selected students will receive $5,000 (approx. ₹4,26,840) for one year.Source:University of Queensland",med.prizes@uq.edu.au,+61 7 3365 1111,"The University of Queensland
Brisbane QLD 4072
Australia
Email ID:
med.prizes@uq.edu.au |
Phone
: +61 7 3365 1111, (07) 3346 5375",https://scholarships.uq.edu.au/scholarship/faculty-medicine-medical-endowment-scholarship,other
97,MoES Junior Research Fellow Program 2025-26,M.Tech./M.Sc./M.S. degree holders,India,10-Jun-2025,"Monthly stipend of ₹31,000 plus HRA","{'Media Link': 'https://www.buddy4study.com/scholarship/research-fellowships-under-mrfp-research-fellow-program', 'Apply online link': 'https://iitmjobs.tropmet.res.in/job/mrfp-batch-vi-2025.php', 'Original website': 'https://www.tropmet.res.in/Careers', 'Latest scholarship link': 'https://tropmet.res.in/jobs_pdf/1747133084PER032025_MRFP_Batch_VI.pdf'}","MoES Junior Research Fellow Program 2025-26 is an opportunity offered by the Ministry of Earth Sciences (MoES), Government of India, and the Indian Institute of Tropical Meteorology (IITM). The program is aimed at postgraduate students and will be coordinated by the Development of Skilled Manpower in Earth System Sciences (DESK-ESSC) at IITM Pune. The selected candidates will receive a monthly stipend of ₹37,000 with HRA.Source:Indian Institute of Tropical Meteorology",Null,Null,"Indian Institute of Tropical Meteorology
Dr. Homi Bhabha Road, Pasha
Pune - 411 008
Phone Number:
+91 (020) 25904200",https://tropmet.res.in/jobs_pdf/1747133084PER032025_MRFP_Batch_VI.pdf,mixed
98,RAU Sports Scholarships 2025-26,Undergraduate Overseas Students,United Kingdom,11-Jun-2025,"GBP 4,000 for a year","{'Media Link': 'https://www.buddy4study.com/scholarship/rau-sports-scholarships', 'Original website': 'https://www.rau.ac.uk/', 'Apply online link': 'https://www.rau.ac.uk/student-life/finance-scholarships-and-bursaries/rau-sports-scholarship'}","RAU Sports Scholarships 2025-26 is an initiative by the Royal Agricultural University (RAU) to support talented athletes pursuing undergraduate and postgraduate education. This scholarship aims to empower students who have demonstrated exceptional sports achievements at the state and national levels by providing them with financial assistance and specialised training facilities. The selected candidates will receive financial support of GBP 4,000 for a year.Source:Royal Agricultural University",scholarships@rau.ac.uk,1285 652531,"Royal Agricultural University
Cirencester, Gloucestershire
GL7 6JS
United Kingdom
Email ID:
scholarships@rau.ac.uk
| Phone Number:
+44 (0)1285 652531",https://www.rau.ac.uk/,other
99,Leeds Arts University GREAT scholarships 2025,Students holding an offer for postgraduate study,United Kingdom,13-Jun-2025,"GBP 10,000 towards tuition fees","{'Latest scholarship link': 'https://study-uk.britishcouncil.org/scholarships-funding/great-scholarships/leeds-arts-university?__hstc=28071843.80e4bc397b01fdf6cdf063d9686951cf.1738061899539.1738061899539.1738061899539.1&__hssc=28071843.1.1738061899539&__hsfp=1822212377&_gl=1*qu62v2*_', 'Apply online link': 'https://www.leeds-art.ac.uk/apply/scholarships/great-scholarship'}","Leeds Arts University GREAT Scholarships 2025 is an initiative offered in partnership with the British Council and the GREAT Britain Campaign Newcastle University to students holding an offer for postgraduate study. The scholarship aims to provide world-class higher education in the UK to meritorious students. The selected candidates will receive an award of GBP 10,000 towards tuition fees.Source:Leeds Arts University",Null,0113 202 8000,"Leeds Arts University
Blenheim Walk, Leeds
West Yorkshire, LS2 9AQ
Phone Number: 0113 202 8000",https://study-uk.britishcouncil.org/scholarships-funding/great-scholarships/leeds-arts-university?__hstc=28071843.80e4bc397b01fdf6cdf063d9686951cf.1738061899539.1738061899539.1738061899539.1&__hssc=28071843.1.1738061899539&__hsfp=1822212377&_gl=1*qu62v2*_,tuition_waiver
100,Trinity Business School Global Excellence Postgraduate Scholarships 2025,Postgraduates applicants,India,15-Jun-2025,"Up to EUR 5,000 (approximately ₹4,80,435)","{'Apply online link': 'https://www.tcd.ie/study/apply/making-an-application/postgraduate/index.php', 'Others': 'https://www.tcd.ie/', 'Latest scholarship link': 'https://www.tcd.ie/study/international/scholarships/Postgraduate/gexpg.php', 'Media Link': 'https://www.buddy4study.com/scholarship/trinity-business-school-global-excellence-postgraduate-scholarships'}","Trinity Business School Global Excellence Postgraduate Scholarships 2025 is an initiative by Trinity College Dublin, the University of Dublin, for postgraduate applicants. The aim of this scholarship is to support the study of full-time postgraduate students. The selected students will receive up to EUR 5,000(approximately ₹4,80,435) as a reduction in their tuition fees for the first year of study only.Source:Trinity College Dublin, University of Dublin",academic.registry@tcd.ie,1 896 1000,"Trinity College Dublin, The University of Dublin
College Green, Dublin 2, Ireland
Phone Number - (+353) 1 896 1000
Email ID - academic.registry@tcd.ie",https://www.tcd.ie/study/international/scholarships/Postgraduate/gexpg.php,other
101,AYUSH Scholarship Scheme 2025-26,"Students pursuing UG & PG degrees in Ayurveda, Yoga, Unani, Siddha and Homoeopathy courses",India,16-Jun-2025,"A monthly stipend of up to ₹43,500 and other benefits","{'Latest scholarship link': 'https://www.hcililongwe.gov.in/page/ayush-scholarship-scheme-2025-2026/', 'Others': 'https://www.hcililongwe.gov.in/content/Annexure-A-B-C.pdf', 'Apply online link': 'https://a2ascholarships.iccr.gov.in/', 'Media Link': 'https://www.buddy4study.com/scholarship/ayush-scholarship-scheme', 'Original website': 'https://www.hcililongwe.gov.in/'}","AYUSH Scholarship Scheme 2025-26 is an opportunity provided by the Government of India through the Indian Council for Cultural Relations (ICCR) to students pursuing Ayurveda, Yoga, Unani, Siddha and Homoeopathy (AYUSH) courses in Indian institutions/universities/colleges. Selected scholars will receive a monthly stipend of up to ₹43,500 along with other benefits such as airfare and health insurance to help cover the costs of their education in India.Source:High Commission of India",grievance@iccr.gov.in,Null,"Indian Council for Cultural Relations (ICCR)
Azad Bhawan Road
IP Estate, New Delhi
Delhi 110002
Email ID:
grievance@iccr.gov.in
| Phone Number:
(+91 11) 23379309/10",https://www.hcililongwe.gov.in/page/ayush-scholarship-scheme-2025-2026/,mixed
102,Campus France Amba Dalmia Scholarship 2025,Indian female students willing to pursue UG or PG level studies,India,20-Jun-2025,A monthly stipend and other benefits,"{'Media Link': 'https://www.buddy4study.com/scholarship/amba-dalmia-scholarship-for-women', 'Original website': 'https://www.inde.campusfrance.org/', 'Latest scholarship link': 'https://www.inde.campusfrance.org/amba-dalmia-scholarship-program', 'Apply online link': 'https://docs.google.com/forms/d/e/1FAIpQLSeiGteauEFG0TIezsBpWdcj-CpBNePEsnk_wl2BZmxS85E-ow/viewform'}","Campus France Amba Dalmia Scholarship 2025 is an initiatvie by the Franco-Indian Education Trust to the students willing to pursue UG or PG level studies. It aims to provide opportunities to the young females from India who wish to pursue higher studies in France in various fields such as Music, Theatre, Sports, Arts, Sculpture, Cinema, Ballet, Opera, Painting, Photography, Oenology, and Culinary studies. Selected female students will recieve monthly stipend with other benefits.Source:Campus France India",scholarship.france@ifindia.in,Null,"Alliance Française de Delhi, 72
KK Birla Lane, Lodhi Estate
New Delhi - 110003
Email ID:
scholarship.france@ifindia.in
| Phone Number:
(+91 11) 3041 0050",https://www.inde.campusfrance.org/amba-dalmia-scholarship-program,mixed
103,Robert Gordon University GREAT Scholarships 2025,Postgraduate applicants at Robert Gordon University,United Kingdom,22-Jun-2025,"£10,000 towards tuition fees for one-year of study","{'Others': 'https://study-uk.britishcouncil.org/scholarships-funding/great-scholarships/robert-gordon-university', 'Apply online link': 'https://www.rgu.ac.uk/study/finance-funding/funding-and-scholarships/2388-great-scholarship', 'Original website': 'https://www.rgu.ac.uk/'}","Robert Gordon University GREAT Scholarships 2025 is an opportunity offered by Robert Gordon University in partnership with the British Council and the GREAT Britain Campaign. This scholarship aims to support the education of students from India, Bangladesh and Nigeria who aspire to pursue one-year postgraduate courses at the university. A minimum award of £10,000 for a year of study will be awarded to one student from each country.The GREAT Scholarships 2025 programme, launched by the British Council together with 72 UK universities, supports postgraduate students from Bangladesh, China, Egypt, Ghana, Greece, Kenya, India, Indonesia, Malaysia, Mexico, Nigeria, Pakistan, Thailand, Turkey, and Vietnam to access world-class UK higher education opportunities.Source:Robert Gordon University",international@rgu.ac.uk,1224 262000,"Robert Gordon University
Garthdee House, Garthdee Road,
Aberdeen, AB10 7QB,
Scotland, United Kingdom
Email ID:
international@rgu.ac.uk  |
Phone Number:
+44 (0) 1224 262000 (General Enquiries)",https://www.rgu.ac.uk/,tuition_waiver
