,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
223,North South Foundation (NSF) Scholarship 2024-25,Class 12 passed students,India,Closed,"Up to ₹30,000 per annum","{'Original website': 'https://www.northsouth.org', 'Apply online link': 'https://www.northsouth.org/public/IndiaScholarships/ScholarshipsGuidelines'}","North South Foundation (NSF) Scholarship 2024-25 is an opportunity offered by North South Foundation (NSF), USA (non-profit organization) to Class 12 passed students entering into Engineering, Medicine, or 3-year polytechnic (diploma in engineering) based on merit and financial need. The selected candidates will receive up to ₹30,000 per annum.Source:North South Foundation, USA",indiascholarships@northsouth.org,Null,"North-South Foundation (NSF), USA
Email ID:
indiascholarships@northsouth.org",https://www.northsouth.org,monetary
224,"Post-Matric Scholarship Scheme for ST Students, Jammu and Kashmir 2024-25",ST students studying in Class 11 to Postdoctoral level,India,Closed,"A monthly maintenance allowance of up to ₹1,200 and other benefits","{'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/PMS%20Scheme%20Guide%20Lines%20-%20Tribal%20Affairs.pdf', 'Apply online link': 'https://scholarships.gov.in/'}","Post-Matric Scholarship Scheme for ST Students, Jammu and Kashmir 2024-25 is an initiative for ST students of the state pursuing higher studies after completing Class 10. Funded by the Ministry of Tribal Affairs (Central Government) and implemented by the Social Welfare Department (Jammu and Kashmir Government), this scholarship offers a monthly allowance of up to ₹1,200 and other benefits.Source:National Scholarship Portal (NSP)",Null,011-23383303,"Ministry of Tribal Affairs
416, 4th Floor, B-Wing,
Shastri Bhawan
New Delhi-110001
Phone Number:
011-23383303",https://scholarships.gov.in/,mixed
225,PROMYS India (Program in Mathematics for Young Scientists) 2025,Students of Classes 9 to 12,India,Closed,A full scholarship covering tuition fees and other benefits,"{'Original website': 'https://promys-india.org/', 'Others': 'https://promys-india.org/wp-content/uploads/2024/11/PROMYS_India_2025_Application.pdf', 'Apply online link': 'https://promys-india.org/students/student-application/'}","PROMYS India (Program in Mathematics for Young Scientists*) 2025 is an opportunity offered in partnership with the Indian Institute of Science (IISc), Bengaluru, for students in Classes 9 to 12. The selected students will be awarded a full scholarshipcovering all tuition, housing, and meals for the six weeks of the programme.*PROMYS India is a residential mathematics summer program for students in India. Participants study and attend lectures on campus, eat meals together, and are housed in gender-separated housing areas at the Indian Institute of Science (IISc), Bengaluru.Source:PROMYS India",info@promys-india.org,Null,"PROMYS India
Indian Institute of Science (IISc)
C V Raman Avenue, Bengaluru
Karnataka 560012
Email ID:
info@promys-india.org",https://promys-india.org/,mixed
226,LIC Golden Jubilee Scholarship 2024-25,"Class 10, 12 or equivalent passed students",India,Closed,"Up to ₹40,000 per annum","{'Original website': 'https://licindia.in/', 'Others': 'https://licindia.in/documents/d/guest/instructions-to-candidates-for-online-submission-of-application', 'Latest scholarship link': 'https://licindia.in/documents/d/guest/golden-jubilee-scholarship-scheme-2024', 'Apply online link': 'https://licindia.in/web/guest/golden-jubilee-foundation'}","LIC Golden Jubilee Scholarship 2024-25 is an opportunity offered by the Life Insurance Corporation of India*, to students who have passed Class 10, 12 passed and  students from economically weaker sections who wish to pursue higher studies. The selected candidates will receive up to ₹40,000 per annum.*Life Insurance Corporation of India (LIC) is a public sector life insurance company that is owned by the Government of India. It was established with an objective of promoting education, health, relief of poverty or distress and advancement of other objects of general public utility.Source:Life Insurance Corporation of India (LIC)",Null,Null,"Life Insurance Corporation of India – Corporate Office
Yogakshema Building, Jeevan Bima Marg,
P.O. Box No – 19953, Mumbai – 400 021",https://licindia.in/,monetary
227,Legislative Assistants to Members of Parliament (LAMP) Fellowship 2025-26,Bachelor's degree holders in any discipline,India,Closed,"A stipend of ₹23,000 per month","{'Apply online link': 'https://prsindia.org/lamp/role-of-a-lamp', 'Ask question': 'https://prsindia.org/lamp/faq', 'Latest scholarship link': 'https://prsindia.org/lamp/eligibility-and-selection-process', 'Original website': 'https://prsindia.org/'}","Legislative Assistants to Members of Parliament (LAMP) Fellowship 2025-26 is an opportunity offered by the PRS Legislative Research (an Indian non-profit organisation) for bachelor's degree holders in any discipline. It allows the selected fellows to spend 10-11 months working directly with a Member of Parliament, learning the ropes of law-making and public policy. Also, the participants will have the chance to meet experts from various fields and gain valuable insights into key policy and development issues facing the country. The selected LAMP fellows will receive a stipend of ₹23,000 per month during the fellowship.Source:PRS India",lampfellowship@prsindia.org,Null,"PRS Legislative Research
Institute for Policy Research Studies
3rd Floor, Gandharva Mahavidyalaya
212, Deen Dayal Upadhyaya Marg,
New Delhi - 110002
Email ID:
lampfellowship@prsindia.org
| Phone Number
: (+9111) 43434035",https://prsindia.org/,monetary
228,"Grant of Additional Scholarship to ST Students for Higher Studies, Andaman and Nicobar 2024-25",ST students studying in graduation and above level,India,Closed,"₹1,000 per month","{'Others': 'https://scholarships.gov.in/All-Scholarships', 'Apply online link': 'https://scholarships.gov.in/', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/Andaman/3030_G.pdf'}","Grant of Additional Scholarship to ST Students for Higher Studies, Andaman and Nicobar 2024-25 is an initiative of the Directorate Tribal Welfare, Andaman and Nicobar Administration, to ST category students studying in graduation and above level. The objective of the scheme is to provide additional financial assistance to the students pursuing higher education after senior secondary i.e. Class 12. The selected candidates will receive ₹1,000 per month.Source:National Scholarship Portal (NSP)",Null,Null,"Directorate Tribal Welfare
Andaman and Nicobar Administration
Government of India",https://scholarships.gov.in/,monetary
229,"Dr Ambedkar Post-Matric Scholarship for Economically Backward Classes (EBC), Tripura 2024-25",Students studying at post-matric level,India,Closed,Monthly maintenance allowance up to ₹750 and other benefits,"{'Apply online link': 'https://scholarships.gov.in/', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/Tripura/tripure_EBC_Guideline.PDF', 'Others': 'https://scholarships.gov.in/public/schemeGuidelines/Tripura/2045_F.pdf'}","Dr Ambedkar Post-Matric Scholarship for Economically Backward Classes (EBC), Tripura 2024-25 is an initiative of the Ministry of Social Justice and Empowerment, Government of India, for EBC category students studying at the post-matriculation level. This scholarship aims to provide financial assistance to students to pursue higher education. The selected students will receive a monthly maintenance allowance of up to ₹750 and other benefits for the complete duration of the course.Source:National Scholarship Portal",Null,Null,"Ministry of Social Justice and Empowerment, Government of India
Shri Bharat Lal Meena, Director
Room No. 637, A-Wing, Shastri Bhawan
New Delhi - 110001",https://scholarships.gov.in/,mixed
230,"Umbrella Scheme for Education of ST Students, Pre-Matric Scholarship, Jammu and Kashmir 2024-25",ST students studying in Classes 9 and 10,India,Closed,A monthly scholarship of up to ₹350 for 10 months and other grants,"{'Others': 'https://scholarships.gov.in/allschemesdomicile', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/J&K/Guidelines_3055.pdf', 'Apply online link': 'https://scholarships.gov.in/'}","Umbrella Scheme for Education of ST Students, Pre-Matric Scholarship, Jammu and Kashmir 2024-25 is an initiative of the Ministry of Tribal Affairs, Government of India, for students studying in Class 9 and 10. The scholarship aims to support the education of these students to reduce the incidence of drop-out, especially in the transition from the elementary to the secondary stage. The selected candidates will receive a monthly scholarship of ₹350 for 10 months and other grants.Source:National Scholarship Portal (NSP)",Null,Null,"Ministry of Tribal Affairs, Government of India
Rajendra Prasad Road, Shastri Bhawan
New Delhi - 110001",https://scholarships.gov.in/,mixed
231,Manohar Parrikar Goa Scholars Scheme 2024-25,Students of Goa pursuing higher studies,Abroad,Closed,"A scholarship of ₹8,00,000 for study in India and USD 25,000 for study abroad","{'Apply online link': 'https://www.dhe.goa.gov.in/resource/getSchemesDetail/206/', 'Original website': 'https://www.dhe.goa.gov.in/'}","Manohar Parrikar Goa Scholars Scheme 2024-25 is an opportunity provided by the Department of Education, Art, and Culture, Government of Goa, to students of Goa pursuing higher studies. The scholarship aims to encourage meritorious students to pursue quality education in and outside of India by providing financial aid in the form of scholarships. The selected candidates will receive a scholarship of ₹8,00,000 for study in India and USD 25,000 for study abroad.Source:Government of Goa",dir-dhe.goa@nic.in,Null,"Directorate of Higher Education
Goa Education Complex, Alto-Porvorim
Goa 403 521
Email ID:
dir-dhe.goa@nic.in
| Phone Number:
(0832) 2410824/2415585",https://www.dhe.goa.gov.in/,mixed
232,"Vyasakabi Fakirmohan Bhasabruti Scholarship, Odisha 2024-25",Students of Odisha studying in UG or PG level,India,Closed,"Scholarship of up to ₹30, 000 (one-time)","{'Original website': 'https://scholarship.odisha.gov.in/', 'Latest scholarship link': 'https://scholarship.odisha.gov.in/website/scholarship-details', 'Apply online link': 'https://scholarship.odisha.gov.in/website/scholarship-list'}","Vyasakabi Fakirmohan Bhasabruti Scholarship, Odisha 2024-25 is an initiative of the Higher Education Department, Government of Odisha, for students studying in UG or PG level in Odisha. This scheme aims to encourage meritorious students to undertake higher educational pursuits at both undergraduate and postgraduate levels in the Odia language. The selected candidates will receive a one-time financial grant of up to ₹30,000.Source:State Scholarship Portal - Government Of Odisha",scholarshiphedgov@gmail.com,Null,"Department of Higher Education,
Government of Odisha, Bhubaneswar -751001
Email ID:
scholarshiphedgov@gmail.com |
Phone number:
(0674)-2396550",https://scholarship.odisha.gov.in/,monetary
233,Nehru Trust's UK Travel Awards 2025-26,"Scholars and professionals working in museums, galleries, universities or other specified institutions",India,Closed,"Up to 1,500 GBP  towards expenses and/or airfare from and to India","{'Apply online link': 'http://www.nehrutrustvam.org/awards/uk-travel-awards', 'Original website': 'http://www.nehrutrustvam.org/'}","Nehru Trust's UK Travel Awards 2024 is an opportunity offered by the Nehru Trust for the Indian Collection at the Victoria and Albert Museum (NTICVA)* for scholars or professionals working in museums, galleries, universities, or other specified institutions concerned with the preservation, study and display of India's art and cultural heritage. The selected candidates will receive a maximum of 1,500 GBP as a part-cost contribution towards the maintenance and/or airfare from and to India.*Nehru Trust for the Indian Collection at the Victoria and Albert Museum (NTICVA) is constituted to encourage the study, preservation, and display of India's art and cultural heritage.Source:Nehru Trust for the Indian Collection at the Victoria and Albert Museum (NTICVA)",info@nehrutrustvam.org,Null,"Nehru Trust for the Indian Collections at the Victoria & Albert Museum
The School of Arts and Aesthetics
SAA Building II
Jawaharlal Nehru University
New Delhi - 110067
Email ID:
info@nehrutrustvam.org",http://www.nehrutrustvam.org/,mixed
234,"Post-Matric Scholarship for OBC Students, Tripura 2024-25",OBC category students studying at post-matric level,India,Closed,Monthly maintenance allowance up to ₹750 and other benefits,"{'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/TRIPURA_PMS_OBC.pdf', 'Others': 'https://scholarships.gov.in/public/schemeGuidelines/Tripura/1045_F.pdf', 'Apply online link': 'https://scholarships.gov.in/'}","Post-Matric Scholarship for OBC Students, Tripura 2024-25 is an initiative of the Ministry of Social Justice and Empowerment, Government of India for OBC category students studying at the post-matriculation level. The scholarship aims to aid students financially so they can pursue higher education. The selected students will receive a monthly maintenance allowance of up to ₹750 and other benefits for the complete duration of the course.Source:National Scholarship Portal",Null,Null,"Ministry of Social Justice & Empowerment, Government of India
Room no. 202, 2nd floor C-wing,
Shastri Bhawan, New Delhi, Delhi-110001",https://scholarships.gov.in/,mixed
235,UCL India Excellence Scholarship 2025-26,Master's degree applicants,United Kingdom,Closed,"GBP 5,000 for one year (approximately ₹5,32,765)","{'Original website': 'https://www.ucl.ac.uk/', 'Apply online link': 'https://www.ucl.ac.uk/scholarships/ucl-india-excellence-scholarship'}","UCL India Excellence Scholarship 2025-26 is an initiative of University College London (UCL) to support the education of bachelor's degree students from India. This scholarship aims to encourage Indian students with exceptional academic record to pursue full-time master's degree studies at UCL. A total of 33 selected candidates will receive a grant of £5,000 for one year (approximately ₹5,32,765).Source:University College London (UCL)",studentfunding@ucl.ac.uk,0207 679 0004,"University College London,
Gower Street, London WC1E 6BT,
United Kingdom (UK)
Email ID:
studentfunding@ucl.ac.uk
(for general queries),
studentfundingadvice@ucl.ac.uk
(for student funding adviser enquiries)
| Phone number:
0207 679 0004",https://www.ucl.ac.uk/,other
236,Max Medical Scholarship Programme 2025,NEET qualifiers,India,Closed,Tuition fees support and additional benefits,"{'Apply online link': 'https://www.maxhealthcarefoundation.org/max-medical-scholarship-programme/', 'Original website': 'https://www.maxhealthcarefoundation.org/'}","Max Medical Scholarship Programme 2025 is an opportunity provided by the *Max Healthcare Foundation to qualifiers of the NEET examination. This programme aims to encourage and support the aspirations of next-generation medical professionals. The selected candidates will receive support for tuition fees and additional benefits.*The Max Healthcare Foundation aims to empower talented students from economically weaker backgrounds to pursue medical education. The foundation strives to bring attention to community welfare in education, skill training, water recharge & rejuvenation, and health awareness.Source:Max Healthcare Foundation",mhf@maxhealthcare.com,92688 80303,"Max Healthcare Foundation
Email ID:
mhf@maxhealthcare.com
| Phone Number: (+91)
92688 80303",https://www.maxhealthcarefoundation.org/,mixed
237,Charles Wallace India Trust Short Research Grants 2025-26,Researchers from India,United Kingdom,Closed,"GBP 1,750 (one-time) towards living expenses","{'Apply online link': 'https://www.charleswallaceindiatrust.com/research', 'Original website': 'https://www.charleswallaceindiatrust.com/'}","Charles Wallace India Trust Short Research Grants 2025-26 is an opportunity offered by the Charles Wallace India Trust (CWIT)* in support of the British Council India, to Indian academic research scholars and professionals working in the arts or heritage conservation sectors. The selected scholars will receive a financial grant of GBP 1,750 to each researcher, towards the costs of their stay in the UK.*Established in 1981, Charles Wallace India Trust provides financial grants to Indian nationals, living in India and studying or working in the arts, heritage conservation, or humanities.Source:Charles Wallace India Trust (CWIT)",info@charleswallaceindiatrust.com,Null,"Charles Wallace India Trust
c/o Evelyn Partners
22 Wycombe End, Beaconsfield
Buckinghamshire, HP9 1NB
Email ID:
info@charleswallaceindiatrust.com",https://www.charleswallaceindiatrust.com/,other
238,Education Scholarship Scheme for Army Personnel (ESSA) 2025,Wards of serving Army personnel studying in Class 9 to PG level,India,Closed,"Up to ₹10,000 per annum and a certificate","{'Original website': 'https://armywelfare.mygetepay.com/', 'Latest scholarship link': 'https://armywelfare.mygetepay.com/', 'Apply online link': 'https://scholarship.awesindia.com/'}","Education Scholarship Scheme for Army Personnel (ESSA) 2025 is an initiative of the Army Welfare Education Society (AWES)* to provide financial assistance to wards of serving Army personnel studying in Classes 9 to PG level (professional/general courses). The selected students will receive up to ₹10,000 per annum and a merit certificate.*The Army Welfare Education Society (AWES) is a regulatory body that manages and ensures education facilities for children of Indian Army personnel through Local Military Authorities.Source:Education Scholarship Scheme for Army Personnel (ESSA)",essa.aweshq@awesindia.edu.in,1126151564,"Army Welfare Education Society (AWES)
Education Scholarship Scheme for Army Personnel (ESSA)
Email ID:
essa.aweshq@awesindia.edu.in |
Phone number:
(+91) 1126151564, 1126152642, 1126152642",https://armywelfare.mygetepay.com/,mixed
239,Think Big Undergraduate Scholarship University of Bristol 2025,Postgraduate applicants at the University of Bristol,United Kingdom,Closed,"Up to GBP 13,000 towards tuition fees and other awards","{'Apply online link': 'https://www.bristol.ac.uk/students/support/finances/scholarships/think-big-undergraduate/', 'Original website': 'https://www.bristol.ac.uk/'}","Think Big Undergraduate Scholarship University of Bristol 2025 is an opportunity offered by the University of Bristol to Indian students pursuing an undergraduate course at the university. The selected students will receive up to GBP 13,000 towards tuition fees and other awards.Source:University of Bristol",nternational-scholarships@bristol.ac.uk,117 928 9000,"University of Bristol
Beacon House
Queens Road
Bristol, BS8 1QU, UK
Email ID:
i
nternational-scholarships@bristol.ac.uk
| Phone Number:
+44 (0)117 928 9000",https://www.bristol.ac.uk/,mixed
240,University of Derby GREAT Scholarships 2025-26,Postgraduate applicants,United Kingdom,Closed,"A financial support of GBP 10,000 for one year of study","{'Apply online link': 'https://www.derby.ac.uk/study/fees-finance/scholarships/great-scholarships/', 'Original website': 'https://www.derby.ac.uk/'}","University of Derby GREAT Scholarships 2025-26 is an opportunity offered by the University of Derby in partnership with the British Council and the GREAT Britain Campaign. Under this programme, students from India will receive financial support of GBP 10,000 (each student) for one year of postgraduate study in the UK.Source:University of Derby",study@derby.ac.uk,1332 590500,"University of Derby
Kedleston Road, Derby
DE22 1GB
Email ID:
study@derby.ac.uk
|
Phone Number:
+44(0)1332 590500",https://www.derby.ac.uk/,other
241,Radboud Scholarship Programme 2025-26,English-taught Master’s degree applicants,Abroad,Closed,"A tuition fee reduction to €2,530 and other expenses","{'Original website': 'http://www.ru.nl/', 'Apply online link': 'https://www.ru.nl/en/education/scholarships/radboud-scholarship-programme'}","Radboud Scholarship Programme 2025-26 is an opportunity offered by Radboud University, for students who are willing to pursue an English-taught Master's programme at the university. The selected students will receive reduced tuition fees and additional benefits.Source:Radboud University",scholarships@ru.nl,Null,"Radboud University
Houtlaan 4
6525 XZ Nijmegen
Email ID:
scholarships@ru.nl",http://www.ru.nl/,mixed
242,Japanese Government Scholarships (Japanese Studies Students) 2025,Students pursuing Japanese studies at selected universities,Japan,Closed,"JPY 1,17,000 per month and other benefits","{'Latest scholarship link': 'https://www.studyinjapan.go.jp/en/_mt/2024/12/1_2025Application_Guidelines_for_Japanese_Studies_Students.pdf', 'Original website': 'https://www.in.emb-japan.go.jp/itprtop_en/index.html', 'Apply online link': 'https://www.in.emb-japan.go.jp/education/Japanese_Studies_Student.html'}","Japanese Government Scholarships (Japanese Studies Students) 2025 is an opportunity provided by the Ministry of Education, Culture, Sports, Science and Technology (MEXT), Japanese government to students pursuing Japanese studies for one year at designated universities. The selected candidates will receive a scholarship of JPY 1,17,000 per month and other benefits.Source:Embassy of Japan in India",jpembjic@nd.mofa.go.jp,+91-11-4610-4810,"Embassy of Japan in India
50-G Shantipath
Chanakyapuri
New Delhi-110021
India
Email ID:
jpembjic@nd.mofa.go.jp
| Phone Number:
+91-11-4610-4810/2412-2970-2",https://www.in.emb-japan.go.jp/itprtop_en/index.html,mixed
243,"Shahid Madho Singh Haath Kharcha Yojna, Odisha 2024-25",ST students of classes 9 and 11,India,Closed,"One -time incentive of ₹5,000","{'Apply online link': 'https://scholarship.odisha.gov.in/website/scholarship-details', 'Original website': 'https://scholarship.odisha.gov.in/website/home'}","Shahid Madho Singh Haath Kharcha Yojna, Odisha 2024-25 is an opportunity provided by the ST&SC and MBC Welfare Department, Odisha government to the Scheduled Tribe (ST) community pursuing studies in classes 9 and 11. The scheme aims to reduce dropout rates by encouraging students with a financial incentive. The selected candidates will receive a one-time incentive of ₹5,000.Source:Odisha State Scholarship Portal",scholarshipstsc@gmail.com,1800 3456770,"ST & SC Development, Minorities & Backward Classes Welfare Department
Lok Seba Bhawan (Odisha Secretariat)
Bhubaneswar-751001
Email ID:
scholarshipstsc@gmail.com
| Phone Number:
155335/1800 3456770",https://scholarship.odisha.gov.in/website/home,other
244,Future Research Talent Awards - India 2025-26,Indian citizens with high level academic ability and research potential,India,Closed,"An award of AUD 8,500","{'Original website': 'https://science.anu.edu.au', 'Apply online link': 'https://science.anu.edu.au/study/scholarships/future-research-talent-awards-india'}","Future Research Talent Awards - India 2025-26 is a joint initiative of the ANU College of Science and Medicine, ANU College of Systems and Society and ANU College of Law, Governance and Policy. The scholarship aims to offer a valuable opportunity to India's talented researchers to form international linkage in the Sciences, Technology, Engineering, Mathematics, and Medical research fields. The selected candidates will receive AUD 8,500.Source:Australian National University",future.student@anu.edu.au,Null,"International Relations and Partnerships
The Australian National University
Peter Baume Building #42, Linnaeus Way,
Canberra, Acton, 2601, Australia
Email ID:
future.student@anu.edu.au
,
frt.science@anu.edu.au
| Phone Number:
(+61 2) 6125 7257",https://science.anu.edu.au,monetary
245,CSIR-CMERI Summer Internship 2025,Students enrolled in B.E./B.Tech. programs,India,Closed,A certificate of appreciation,"{'Apply online link': 'https://www.cmeri.res.in/sites/default/files/announcement/Call-for-Summer-Internship-2025.pdf', 'Original website': 'https://www.cmeri.res.in/', 'Latest scholarship link': 'https://www.cmeri.res.in/sites/default/files/announcement/Call-for-Summer-Internship-2025.pdf'}",CSIR-CMERI Summer Internship 2025 is an initiative of CSIR-Central Mechanical Engineering Research Institute for B.E./B.Tech graduate. This scheme aims to provide students a chance to gain invaluable experience by working on ongoing research projects at the institute. This opportunity will provide a hands-on experience in the emerging fields of research and a certificate.Source:CSIR-Central Mechanical Engineering Research Institute,hrd@cmeri.res.in,Null,"CSIR-Central Mechanical Engineering Research Institute
Dr. Amit Ganguly
Head, Skill and Innovation Promotion Group
Mahatma Gandhi Avenue
Durgapur -713209
Email ID:
hrd@cmeri.res.in",https://www.cmeri.res.in/,non_monetary
246,World Bank Internship 2025,Graduate students,United States,Closed,Hourly salary and other benefits,"{'Apply online link': 'https://www.worldbank.org/en/about/careers/programs-and-internships/internship', 'Original website': 'https://www.worldbank.org/ext/en/home'}","World Bank Internship 2025 is an opportunity offered by the World Bank Group to students pursuing full-time studies. The internship provides development opportunities, fresh ideas, research experience, skill enrichment, professional networking, and a pathway for career growth. Selected candidates will receive hourly salary and other benefits.Source:World Bank Group",Null,Null,"Headquarters
The World Bank
1818 H Street
NW Washington
DC 20433 USA
Phone Number: (202) 473-1000",https://www.worldbank.org/ext/en/home,other
247,"APJ Abdul Kalaam Scholarship (APJAK), Kerala 2025-26",Students pursuing 3-year diploma course,India,Closed,"₹6,000 per annum","{'Latest scholarship link': 'https://www.scholarship.minoritywelfare.kerala.gov.in/shared_area/dmw/APJAK/instruction/89980_apjak.pdf', 'Apply online link': 'https://www.scholarship.minoritywelfare.kerala.gov.in/dmw_ma/dmw_ind.php', 'Ask question': 'https://www.scholarship.minoritywelfare.kerala.gov.in/dmw_ma/dmwfaq.php?token_main=ad7c31fbeaf7dce2f82bcca9da384867'}","APJ Abdul Kalaam Scholarship (APJAK), Kerala 2025-26 is an opportunity offered by the Department of Minority Welfare, Government of Kerala to students belonging to minority communities of the state and pursuing 3-year diploma courses. This scholarship aims to support students from weaker sections in pursuing diploma courses from government/aided polytechnics. The selected candidates will receive financial help of ₹6,000 per annum.Source:Directorate of Minority Welfare",scholarship.mwd@gmail.com,Null,"Directorate of Minority Welfare,
4th Floor, Vikas Bhavan,
Thiruvananthapuram - 695033
Email ID:
scholarship.mwd@gmail.com
| Phone Number:
(0471) 2302090/2300524",https://www.scholarship.minoritywelfare.kerala.gov.in/dmw_ma/dmw_ind.php,monetary
248,"Pre-Matric Scholarship for ST, SC, OBC, EBC and SEBC Students, Odisha 2024-25",Odisha students studying in class 9 or 10,India,Closed,Financial assistance,"{'Apply online link': 'https://scholarship.odisha.gov.in/website/home', 'Others': 'https://scholarship.odisha.gov.in/website/how-to-apply', 'Ask question': 'https://scholarship.odisha.gov.in/website/faqs'}","Pre-Matric Scholarship for ST, SC, OBC, EBC and SEBC Students, Odisha 2024-25 is an opportunity provided by the ST&SC and MBC Welfare Department of the Government of Odisha to students studying in class 9 or 10. The aim of this scholarship is to promote literacy and uninterrupted education at the pre-matric level and reduce the number of dropouts. Selected candidates will receive annual scholarships according to course duration.Source:Odisha State Scholarship Portal",scholarshipstsc@gmail.com,1800 3456770,"ST & SC Development, Minorities & Backward Classes Welfare Department
Lok Seba Bhawan (Odisha Secretariat)
Bhubaneswar-751001
Email ID:
scholarshipstsc@gmail.com
| Phone Number:
155335/1800 3456770",https://scholarship.odisha.gov.in/website/home,other
249,"Centrally Sponsored Pre-Matric Scholarship for ST Students (Class 9 & 10), Andaman and Nicobar 2024-25",ST students studying in Class 9 and 10,India,Closed,Up to ₹525 per month,"{'Apply online link': 'https://scholarships.gov.in/', 'Others': 'https://scholarships.gov.in/public/schemeGuidelines/Andaman/andaman_2051_F.pdf'}","Centrally Sponsored Pre-Matric Scholarship for ST Students (Class 9 & 10), Andaman and Nicobar 2024-25 is an initiative of the Ministry of Tribal Affairs, Government of India, to provide financial aid to ST students of Classes 9 and 10. The scholarship aims to improve the participation of ST children in Classes 9 and 10 so that they perform better and have a better chance of progressing to the post-matric stage of education. The selected candidates will receive up to ₹525 per month.Source:National Scholarship Portal",Null,Null,"Ministry of Tribal Affairs, Government of India
Rajendra Prasad Road,Shastri Bhawan,
New Delhi-110001",https://scholarships.gov.in/,monetary
250,Prof. C.R. Rao National Award in Statistics 2024-25,Influential statisticians,India,Closed,"Cash prize of ₹5,00,000 and other awards","{'Latest scholarship link': 'https://www.mospi.gov.in/sites/default/files/Adv_CRRao_NationalAward_2024-25.pdf', 'Others': 'https://www.mospi.gov.in/announcements/applications-are-invited-prof-cr-rao-national-award-statistics-2024-25-national-awards#', 'Apply online link': 'https://www.awards.gov.in/'}","Prof. C.R. Rao National Award in Statistics 2024-25 is an opportunity provided by the Ministry of Statistics and Program Implementation to individuals with significant contributions in the field of statistics. The award aims to improve the system of official statistics in general and to develop innovative methods for solving the problems encountered in the field. The selected candidates will receive ₹5,00,000 and other awards.Source:Ministry of Statistics and Program Implementation",Null,Null,Ministry of Statistics and Program Implementation,https://www.awards.gov.in/,other
251,AICTE Waterbody Rejuvenation Internship for Engineering Students 2025,B.Tech. or B.E. students pursuing Civil Engineering,India,Closed,"A stipend of ₹1,000 per month","{'Apply online link': 'https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUEdPVl8xNzQxNzc4Njk3NjdkMTZmMDk5NTYxOQ==&level=Mg==', 'Latest scholarship link': 'https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUEdPVl8xNzQxNzc4Njk3NjdkMTZmMDk5NTYxOQ==&level=Mg==', 'Original website': 'https://internship.aicte-india.org'}","AICTE Waterbody Rejuvenation Internship for Engineering Students 2025 is an opportunity offered by the Housing and Urban Development Department, Government of Odisha, to the B.Tech. or B.E. students pursuing Civil Engineering. This is a 12-month internship that encourages students to learn water quality monitoring and other work related to the water bodies. The selected 50 candidates will receive a stipend of ₹1,000 per month.Source:All India Council of Technical Education (AICTE)",Null,Null,"Housing and Urban Development Department
Government of Odisha",https://internship.aicte-india.org,monetary
252,The American India Foundation (AIF) Banyan Impact Fellowship 2025-26,Bachelor's degree holders or equivalent,India,Closed,A stipend to cover accommodation expenses and other benefits,"{'Original website': 'https://aif.org/', 'Apply online link': 'https://aif.org/fellowship/apply-for-service-in-india/', 'Ask question': 'https://aif.org/fellowship/faq/'}","The American India Foundation (AIF) Banyan Impact Fellowship 2025-26 is an opportunity offered by the American India Foundation (a non-profit American organisation working in India) in partnership with Atlas Corps to bachelor's or equivalent degree holders. The selected candidates will get an opportunity to develop leadership skills and learn effective practices by serving full-time in the United States for 12 months. The candidates will receive a living stipend to cover basic expenses (food, local transportation, and shared housing), a monthly phone plan, emergency health and travel insurance, and round-trip international airfare.Source:American India Foundation",fellowship@aif.org,Null,"American India Foundation
1003-1005, 10th Floor, DLF City Court, MG Road,
Near Sikanderpur Metro Station, Gurgaon
Haryana 122002
Email ID:
fellowship@aif.org",https://aif.org/,mixed
253,Taiwan Government Scholarship Programme 2025,Students willing to pursue graduate and postgraduate studies in Taiwan,Abroad,Closed,"Tuition fee up to ₹1,00,000 and other benefits","{'Latest scholarship link': 'https://www.roc-taiwan.org/uploads/sites/16/2022/01/2025-Taiwan-Scholarship-Guidelines.pdf', 'Apply online link': 'https://www.taiwanembassy.org/hu_hu/post/3690.html', 'Original website': 'https://www.taiwanembassy.org'}","Taiwan Government Scholarship Programme 2025 is an initiative by the Ministry of Education (MOE) Taiwan to students who are willing to pursue graduation and postgraduation level studies in Taiwan. The selected students will receive a scholarship covering tuition fees up to ₹1,00,000 per semester till the course completion and living allowances.Source:Republic of China Taiwan",hcwang@mofa.gov.tw,+36 1 2662884,"Taipei Representative Office, Bratislava (TROB)
1088 Budapest, Rakoczi ut 1-3/II em
Hungary
Email ID:
hcwang@mofa.gov.tw, scholarship@tro.hu |
Phone Number:
+36 1 2662884/06 1 2662884",https://www.taiwanembassy.org,mixed
